feed,title,long_url,short_url
NVD-NIST,CVE-2019-12348 (zzcms),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-12348,https://j.mp/34mwCvB
NVD-NIST,CVE-2020-10069 (zephyr),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10069,https://j.mp/2RIDWPz
NVD-NIST,CVE-2020-25408 (college_management_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25408,https://j.mp/3vvd8kn
NVD-NIST,CVE-2021-1254 (finesse),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-1254,https://j.mp/2TmMwDY
NVD-NIST,"CVE-2021-1306 (evolved_programmable_network_manager, identity_services_engine, prime_infrastructure)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-1306,https://j.mp/3vx8nqg
NVD-NIST,CVE-2021-1358 (finesse),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-1358,https://j.mp/2RIDWz3
NVD-NIST,"CVE-2021-1487 (evolved_programmable_network_manager, prime_infrastructure)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-1487,https://j.mp/3utdo23
NVD-NIST,CVE-2021-1531 (modeling_labs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-1531,https://j.mp/3i07zq6
NVD-NIST,CVE-2021-1557 (dna_spaces:_connector),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-1557,https://j.mp/3fo3gmJ
NVD-NIST,CVE-2021-1558 (dna_spaces:_connector),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-1558,https://j.mp/34pQgqo
NVD-NIST,CVE-2021-29300 (opened),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-29300,https://j.mp/3fPJZd0
