feed,title,long_url,short_url
ArXiv:cs.CR,FeDiSa: A Semi-asynchronous Federated Learning Framework for Power System Fault and Cyberattack Discrimination,https://arxiv.org/abs/2303.16956v1,
ArXiv:cs.CR,Have it your way: Individualized Privacy Assignment for DP-SGD,https://arxiv.org/abs/2303.17046v1,
ArXiv:cs.CR,ACM with Overlapping Partitions: Implementation and Periodicity Analysis,https://arxiv.org/abs/2303.17069v1,
ArXiv:cs.CR,RPU: The Ring Processing Unit,https://arxiv.org/abs/2303.17118v1,
ArXiv:cs.CR,Secure multiparty quantum computations for greatest common divisor and private set intersection,https://arxiv.org/abs/2303.17196v1,
ArXiv:cs.CR,Innovative Countermeasures to Defeat Cyber Attacks Against Blockchain Wallets: A Crypto Terminal Use Case,https://arxiv.org/abs/2303.17206v1,
ArXiv:cs.CR,DecentRAN: Decentralized Radio Access Network for 5.5G and beyond,https://arxiv.org/abs/2303.17210v1,
ArXiv:cs.CR,Adversarial Attack and Defense for Dehazing Networks,https://arxiv.org/abs/2303.17255v1,
ArXiv:cs.CR,Understanding the Robustness of 3D Object Detection with Bird's-Eye-View Representations in Autonomous Driving,https://arxiv.org/abs/2303.17297v1,
ArXiv:cs.CR,Applying of The new Integral KAJ Transform in Cryptography,https://arxiv.org/abs/2303.17340v1,
ArXiv:cs.CR,Not Yet Another Digital ID: Privacy-preserving Humanitarian Aid Distribution,https://arxiv.org/abs/2303.17343v1,
ArXiv:cs.CR,"Differential Area Analysis for Ransomware: Attacks, Countermeasures, and Limitations",https://arxiv.org/abs/2303.17351v1,
ArXiv:cs.CR,URSID: Using formalism to Refine attack Scenarios for vulnerable Infrastructure Deployment,https://arxiv.org/abs/2303.17373v1,
ArXiv:cs.CR,Explainable Intrusion Detection Systems Using Competitive Learning Techniques,https://arxiv.org/abs/2303.17387v1,
ArXiv:cs.CR,Fuzzified advanced robust hashes for identification of digital and physical objects,https://arxiv.org/abs/2303.17499v1,
ArXiv:cs.CR,Infinite Horizon Privacy in Networked Control Systems: Utility/Privacy Tradeoffs and Design Tools,https://arxiv.org/abs/2303.17519v1,
ArXiv:cs.CR,TorKameleon: Improving Tor's Censorship Resistance With K-anonimization and Media-based Covert Channels,https://arxiv.org/abs/2303.17544v1,
ArXiv:cs.CR,MeLPUF: Memory-in-Logic PUF Structures for Low-Overhead IC Authentication,https://arxiv.org/abs/2012.03162v3,
ArXiv:cs.CR,Longitudinal Analysis of Privacy Labels in the Apple App Store,https://arxiv.org/abs/2206.02658v2,
ArXiv:cs.CR,Concurrent Composition Theorems for Differential Privacy,https://arxiv.org/abs/2207.08335v3,
ArXiv:cs.CR,Untargeted Backdoor Watermark: Towards Harmless and Stealthy Dataset Copyright Protection,https://arxiv.org/abs/2210.00875v2,
ArXiv:cs.CR,Non-Asymptotic Lower Bounds For Training Data Reconstruction,https://arxiv.org/abs/2303.16372v2,
