feed,title,long_url,short_url
ArXiv:cs.CR,On Using Blockchains for Beyond Visual Line of Sight (BVLOS) Drones Operation: An Architectural Study,https://arxiv.org/abs/2201.07793v1,
ArXiv:cs.CR,Shades of Finality and Layer 2 Scaling,https://arxiv.org/abs/2201.07920v1,
ArXiv:cs.CR,How Do Socio-Demographic Patterns Define Digital Privacy Divide?,https://arxiv.org/abs/2201.07936v1,
ArXiv:cs.CR,Babylon: Reusing Bitcoin Mining to Enhance Proof-of-Stake Security,https://arxiv.org/abs/2201.07946v1,
ArXiv:cs.CR,Effective Anomaly Detection in Smart Home by Integrating Event Time Intervals,https://arxiv.org/abs/2201.07954v1,
ArXiv:cs.CR,APIRO: A Framework for Automated Security Tools API Recommendation,https://arxiv.org/abs/2201.07959v1,
ArXiv:cs.CR,A Systematic Literature Review of Blockchain Technology Adoption in Bangladesh,https://arxiv.org/abs/2201.07964v1,
ArXiv:cs.CR,Adversarial Jamming for a More Effective Constellation Attack,https://arxiv.org/abs/2201.08052v1,
ArXiv:cs.CR,Survey on Privacy-Preserving Techniques for Data Publishing,https://arxiv.org/abs/2201.08120v1,
ArXiv:cs.CR,Reversible Data Hiding in Encrypted Images by Lossless Pixel Conversion,https://arxiv.org/abs/2201.08126v1,
ArXiv:cs.CR,"CoAvoid: Secure, Privacy-Preserved Tracing of Contacts for Infectious Diseases",https://arxiv.org/abs/2201.08133v1,
ArXiv:cs.CR,"Survey on Federated Learning Threats: concepts, taxonomy on attacks and defences, experimental study and challenges",https://arxiv.org/abs/2201.08135v1,
ArXiv:cs.CR,NapierOne: A modern mixed file data set alternative to Govdocs1,https://arxiv.org/abs/2201.08154v1,
ArXiv:cs.CR,Optimization of a Reed-Solomon code-based protocol against blockchain data availability attacks,https://arxiv.org/abs/2201.08261v1,
ArXiv:cs.CR,Adelie: Continuous Address Space Layout Re-randomization for Linux Drivers,https://arxiv.org/abs/2201.08378v1,
ArXiv:cs.CR,Technologies for Trustworthy Machine Learning: A Survey in a Socio-Technical Context,https://arxiv.org/abs/2007.08911v3,
ArXiv:cs.CR,Tight Bounds for Inverting Permutations via Compressed Oracle Arguments,https://arxiv.org/abs/2103.08975v2,
ArXiv:cs.CR,Poisoning Online Learning Filters: DDoS Attacks and Countermeasures,https://arxiv.org/abs/2107.12612v2,
ArXiv:cs.CR,Get your Foes Fooled: Proximal Gradient Split Learning for Defense against Model Inversion Attacks on IoMT data,https://arxiv.org/abs/2201.04569v2,
ArXiv:cs.CR,Leaving Your Things Unattended is No Joke! Memory Bus Snooping and Open Debug Interface Exploits,https://arxiv.org/abs/2201.07462v2,
ArXiv:cs.CR,Graph Neural Network-based Android Malware Classification with Jumping Knowledge,https://arxiv.org/abs/2201.07537v2,
