feed,title,long_url,short_url
NVD-NIST,CVE-2021-4247 (nodegoat),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-4247,https://da.gd/6Yg9X
NVD-NIST,CVE-2022-4590 (toto),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4590,https://da.gd/Yayo
NVD-NIST,CVE-2022-4594 (tjws2),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4594,https://da.gd/V3nq9I
NVD-NIST,CVE-2022-4596 (lifestyle),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4596,https://da.gd/7GkKP3
NVD-NIST,CVE-2022-4597 (lifestyle),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4597,https://da.gd/PZZHV6
NVD-NIST,CVE-2022-4600 (lifestyle),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4600,https://da.gd/TdsUIZ
NVD-NIST,CVE-2022-4603 (ppp),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4603,https://da.gd/uol4Q1
NVD-NIST,CVE-2022-4604 (wp-english-wp-admin),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4604,https://da.gd/PELsn
NVD-NIST,CVE-2022-4605 (flatpress),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4605,https://da.gd/Yraj
NVD-NIST,CVE-2022-4606 (flatpress),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-4606,https://da.gd/EFjBP
NVD-NIST,CVE-2022-47514 (xml-rpc.net),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-47514,https://da.gd/pUw6z
NVD-NIST,CVE-2022-47515 (drachtio-server),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-47515,https://da.gd/74Yw
