feed,title,long_url,short_url
ArXiv:cs.CR,A Blockchain-based two Factor Honeytoken Authentication System,https://arxiv.org/abs/2307.05047v1,
ArXiv:cs.CR,ATWM: Defense against adversarial malware based on adversarial training,https://arxiv.org/abs/2307.05095v1,
ArXiv:cs.CR,SecFlow: Adaptive Security-Aware Workflow Management System in Multi-Cloud Environments,https://arxiv.org/abs/2307.05137v1,
ArXiv:cs.CR,Membership Inference Attacks on DNNs using Adversarial Perturbations,https://arxiv.org/abs/2307.05193v1,
ArXiv:cs.CR,Differentially Private Statistical Inference through $\beta$-Divergence One Posterior Sampling,https://arxiv.org/abs/2307.05194v1,
ArXiv:cs.CR,Application-aware Energy Attack Mitigation in the Battery-less Internet of Things,https://arxiv.org/abs/2307.05206v1,
ArXiv:cs.CR,Smart Environment for Adaptive Learning of Cybersecurity Skills,https://arxiv.org/abs/2307.05281v1,
ArXiv:cs.CR,Differential Analysis of Triggers and Benign Features for Black-Box DNN Backdoor Detection,https://arxiv.org/abs/2307.05422v1,
ArXiv:cs.CR,Let's shake on it: Extracting secure shared keys from Wi-Fi CSI,https://arxiv.org/abs/2307.05423v1,
ArXiv:cs.CR,Improving the Security of Smartwatch Payment with Deep Learning,https://arxiv.org/abs/2307.05437v1,
ArXiv:cs.CR,Formal Verification of Robustness and Resilience of Learning-Enabled State Estimation Systems,https://arxiv.org/abs/2010.08311v3,
ArXiv:cs.CR,High-dimensional coherent one-way quantum key distribution,https://arxiv.org/abs/2105.04733v5,
ArXiv:cs.CR,Strategic Liquidity Provision in Uniswap v3,https://arxiv.org/abs/2106.12033v2,
ArXiv:cs.CR,SoK: Blockchain Decentralization,https://arxiv.org/abs/2205.04256v5,
ArXiv:cs.CR,IoT-REX: A Secure Remote-Control System for IoT Devices from Centralized Multi-Designated Verifier Signatures,https://arxiv.org/abs/2208.03781v3,
ArXiv:cs.CR,Security and Privacy of IP-ICN Coexistence: A Comprehensive Survey,https://arxiv.org/abs/2209.02835v2,
ArXiv:cs.CR,"Decentralized Federated Learning: Fundamentals, State of the Art, Frameworks, Trends, and Challenges",https://arxiv.org/abs/2211.08413v3,
ArXiv:cs.CR,Adversarial Cheap Talk,https://arxiv.org/abs/2211.11030v4,
ArXiv:cs.CR,Decentralized Threshold Signatures with Dynamically Private Accountability,https://arxiv.org/abs/2304.07937v6,
ArXiv:cs.CR,"ASCH-PUF: A ""Zero"" Bit Error Rate CMOS Physically Unclonable Function with Dual-Mode Low-Cost Stabilization",https://arxiv.org/abs/2307.04344v2,
