feed,title,long_url,short_url
ArXiv:cs.CR,Backdoor Attacks Against Incremental Learners: An Empirical Evaluation Study,https://arxiv.org/abs/2305.18384v1,
ArXiv:cs.CR,Training Private Models That Know What They Don't Know,https://arxiv.org/abs/2305.18393v1,
ArXiv:cs.CR,LLMs Can Understand Encrypted Prompt: Towards Privacy-Computing Friendly Transformers,https://arxiv.org/abs/2305.18396v1,
ArXiv:cs.CR,Alteration-free and Model-agnostic Origin Attribution of Generated Images,https://arxiv.org/abs/2305.18439v1,
ArXiv:cs.CR,Unleashing the Power of Randomization in Auditing Differentially Private ML,https://arxiv.org/abs/2305.18447v1,
ArXiv:cs.CR,Baselines for Identifying Watermarked Large Language Models,https://arxiv.org/abs/2305.18456v1,
ArXiv:cs.CR,Membership Inference Attacks against Language Models via Neighbourhood Comparison,https://arxiv.org/abs/2305.18462v1,
ArXiv:cs.CR,Federated Learning of Gboard Language Models with Differential Privacy,https://arxiv.org/abs/2305.18465v1,
ArXiv:cs.CR,From Adversarial Arms Race to Model-centric Evaluation: Motivating a Unified Automatic Robustness Evaluation Framework,https://arxiv.org/abs/2305.18503v1,
ArXiv:cs.CR,Blockchain Censorship,https://arxiv.org/abs/2305.18545v1,
ArXiv:cs.CR,How Effective Are Neural Networks for Fixing Security Vulnerabilities,https://arxiv.org/abs/2305.18607v1,
ArXiv:cs.CR,Securing Cloud File Systems using Shielded Execution,https://arxiv.org/abs/2305.18639v1,
ArXiv:cs.CR,Private Federated Learning Without a Trusted Server: Optimal Algorithms for Convex Losses,https://arxiv.org/abs/2106.09779v7,
ArXiv:cs.CR,When Fairness Meets Privacy: Fair Classification with Semi-Private Sensitive Attributes,https://arxiv.org/abs/2207.08336v2,
ArXiv:cs.CR,Exploring the Unprecedented Privacy Risks of the Metaverse,https://arxiv.org/abs/2207.13176v2,
ArXiv:cs.CR,Going Incognito in the Metaverse,https://arxiv.org/abs/2208.05604v3,
ArXiv:cs.CR,Privacy-Preserving Decentralized Inference with Graph Neural Networks in Wireless Networks,https://arxiv.org/abs/2208.06963v2,
ArXiv:cs.CR,Does CLIP Know My Face?,https://arxiv.org/abs/2209.07341v3,
ArXiv:cs.CR,Radical isogenies and modular curves,https://arxiv.org/abs/2210.12840v2,
ArXiv:cs.CR,Breaking Rate-Distance Limitation of Measurement-Device-Independent Quantum Secret Sharing,https://arxiv.org/abs/2212.06148v2,
ArXiv:cs.CR,Tight Data Access Bounds for Private Top-$k$ Selection,https://arxiv.org/abs/2301.13347v2,
ArXiv:cs.CR,Are Diffusion Models Vulnerable to Membership Inference Attacks?,https://arxiv.org/abs/2302.01316v2,
ArXiv:cs.CR,"Two Source Extractors for Asymptotically Optimal Entropy, and (Many) More",https://arxiv.org/abs/2303.06802v2,
ArXiv:cs.CR,No One Size (PPM) Fits All: Towards Privacy in Stream Processing Systems,https://arxiv.org/abs/2305.00871v2,
ArXiv:cs.CR,Ring Signature from Bonsai Tree: How to Preserve the Long-Term Anonymity,https://arxiv.org/abs/2305.16135v2,
ArXiv:cs.CR,Key Rate Analysis of a 3-State Twin-Field Quantum Key Distribution Protocol in the Finite-key Regime,https://arxiv.org/abs/2305.18006v2,
