feed,title,long_url,short_url
ArXiv:cs.CR,Quality of Service Guarantees for Physical Unclonable Functions,https://arxiv.org/abs/2107.05675v1,
ArXiv:cs.CR,Hidden Cosets and Applications to Unclonable Cryptography,https://arxiv.org/abs/2107.05692v1,
ArXiv:cs.CR,Resurrecting Address Clustering in Bitcoin,https://arxiv.org/abs/2107.05749v1,
ArXiv:cs.CR,EvoBA: An Evolution Strategy as a Strong Baseline forBlack-Box Adversarial Attacks,https://arxiv.org/abs/2107.05754v1,
ArXiv:cs.CR,Primitive Rateless Codes,https://arxiv.org/abs/2107.05774v1,
ArXiv:cs.CR,Detect and Defense Against Adversarial Examples in Deep Learning using Natural Scene Statistics and Adaptive Denoising,https://arxiv.org/abs/2107.05780v1,
ArXiv:cs.CR,"Covariance's Loss is Privacy's Gain: Computationally Efficient, Private and Accurate Synthetic Data",https://arxiv.org/abs/2107.05824v1,
ArXiv:cs.CR,Toward Safe Integration of Legacy SCADA Systems in the Smart Grid,https://arxiv.org/abs/2107.05863v1,
ArXiv:cs.CR,Security and Privacy of Wireless Beacon Systems,https://arxiv.org/abs/2107.05868v1,
ArXiv:cs.CR,An Improvement of a Key Exchange Protocol Relying on Polynomial Maps,https://arxiv.org/abs/2107.05924v1,
ArXiv:cs.CR,A QUIC(K) Way Through Your Firewall?,https://arxiv.org/abs/2107.05939v1,
ArXiv:cs.CR,A Model-Driven Methodology for Automotive Cybersecurity Test Case Generation,https://arxiv.org/abs/2107.06024v1,
ArXiv:cs.CR,Argus: A Fully Transparent Incentive System for Anti-Piracy Campaigns (Extended Version),https://arxiv.org/abs/2107.06049v1,
ArXiv:cs.CR,PakeMail: authentication and key management in decentralized secure email and messaging via PAKE,https://arxiv.org/abs/2107.06090v1,
ArXiv:cs.CR,Secure Charging and Payment System for Electric Land Vehicles with Authentication Protocol,https://arxiv.org/abs/2107.06100v1,
ArXiv:cs.CR,On SDVS Sender Privacy In The Multi-Party Setting,https://arxiv.org/abs/2107.06119v1,
ArXiv:cs.CR,A Self-Regulated and Reconfigurable CMOS Physically Unclonable Function Featuring Zero-Overhead Stabilization,https://arxiv.org/abs/2107.06183v1,
ArXiv:cs.CR,Low Rate Protograph-Based LDPC Codes for Continuous Variable Quantum Key Distribution,https://arxiv.org/abs/2107.06242v1,
ArXiv:cs.CR,Data Structures Meet Cryptography: 3SUM with Preprocessing,https://arxiv.org/abs/1907.08355v3,
ArXiv:cs.CR,Privacy Preserving Gaze Estimation using Synthetic Images via a Randomized Encoding Based Framework,https://arxiv.org/abs/1911.07936v4,
ArXiv:cs.CR,Fast Generation of RSA Keys using Smooth Integers,https://arxiv.org/abs/1912.11546v2,
ArXiv:cs.CR,Decentralized Asset Custody Scheme with Security against Rational Adversary,https://arxiv.org/abs/2008.10895v3,
ArXiv:cs.CR,Speeding Up Private Distributed Matrix Multiplication via Bivariate Polynomial Codes,https://arxiv.org/abs/2102.08304v2,
ArXiv:cs.CR,SoWaF: Shuffling of Weights and Feature Maps: A Novel Hardware Intrinsic Attack (HIA) on Convolutional Neural Network (CNN),https://arxiv.org/abs/2103.09327v2,
ArXiv:cs.CR,Explainability-based Backdoor Attacks Against Graph Neural Networks,https://arxiv.org/abs/2104.03674v2,
ArXiv:cs.CR,"Information Theoretic Evaluation of Privacy-Leakage, Interpretability, and Transferability for a Novel Trustworthy AI Framework",https://arxiv.org/abs/2106.06046v3,
ArXiv:cs.CR,Hack The Box: Fooling Deep Learning Abstraction-Based Monitors,https://arxiv.org/abs/2107.04764v2,
