feed,title,long_url,short_url
ArXiv:cs.CR,Game-Theoretic Neyman-Pearson Detection to Combat Strategic Evasion,https://arxiv.org/abs/2206.05276v1,
ArXiv:cs.CR,Blades: A Simulator for Attacks and Defenses in Federated Learning,https://arxiv.org/abs/2206.05359v1,
ArXiv:cs.CR,Rethinking the Defense Against Free-rider Attack From the Perspective of Model Weight Evolving Frequency,https://arxiv.org/abs/2206.05406v1,
ArXiv:cs.CR,Guaranteeing Timed Opacity using Parametric Timed Model Checking,https://arxiv.org/abs/2206.05438v1,
ArXiv:cs.CR,NeuGuard: Lightweight Neuron-Guided Defense against Membership Inference Attacks,https://arxiv.org/abs/2206.05565v1,
ArXiv:cs.CR,Exploration of Enterprise Server Data to Assess Ease of Modeling System Behavior,https://arxiv.org/abs/2206.05679v1,
ArXiv:cs.CR,Fusing Feature Engineering and Deep Learning: A Case Study for Malware Classification,https://arxiv.org/abs/2206.05735v1,
ArXiv:cs.CR,Consistent Attack: Universal Adversarial Perturbation on Embodied Vision Navigation,https://arxiv.org/abs/2206.05751v1,
ArXiv:cs.CR,Distributed Differential Privacy in Multi-Armed Bandits,https://arxiv.org/abs/2206.05772v1,
ArXiv:cs.CR,RSSD: Defend against Ransomware with Hardware-Isolated Network-Storage Codesign and Post-Attack Analysis,https://arxiv.org/abs/2206.05821v1,
ArXiv:cs.CR,Privately Connecting Mobility to Infectious Diseases via Applied Cryptography,https://arxiv.org/abs/2005.02061v4,
ArXiv:cs.CR,Tight and Robust Private Mean Estimation with Few Users,https://arxiv.org/abs/2110.11876v2,
ArXiv:cs.CR,Graph Neural Network-based Android Malware Classification with Jumping Knowledge,https://arxiv.org/abs/2201.07537v9,
ArXiv:cs.CR,Verification of Bitcoin Script in Agda using Weakest Preconditions for Access Control,https://arxiv.org/abs/2203.03054v3,
ArXiv:cs.CR,Towards Privacy-Preserving and Verifiable Federated Matrix Factorization,https://arxiv.org/abs/2204.01601v2,
ArXiv:cs.CR,On the Sustainability of Lightweight Cryptography Based on PUFs Implemented on NAND Flash Memories Using Programming Disturbances,https://arxiv.org/abs/2204.02498v2,
ArXiv:cs.CR,Using Constraint Programming and Graph Representation Learning for Generating Interpretable Cloud Security Policies,https://arxiv.org/abs/2205.01240v4,
ArXiv:cs.CR,Reward Poisoning Attacks on Offline Multi-Agent Reinforcement Learning,https://arxiv.org/abs/2206.01888v2,
ArXiv:cs.CR,CompartOS: CHERI Compartmentalization for Embedded Systems,https://arxiv.org/abs/2206.02852v2,
ArXiv:cs.CR,Enhancing Strong PUF Security with Non-monotonic Response Quantization,https://arxiv.org/abs/2206.03440v2,
