feed,title,long_url,short_url
ArXiv:cs.CR,Automated Red-Teaming Framework for Large Language Model Security Assessment: A Comprehensive Attack Generation and Detection System,https://arxiv.org/abs/2512.20677,
ArXiv:cs.CR,Anota: Identifying Business Logic Vulnerabilities via Annotation-Based Sanitization,https://arxiv.org/abs/2512.20705,
ArXiv:cs.CR,Real-World Adversarial Attacks on RF-Based Drone Detectors,https://arxiv.org/abs/2512.20712,
ArXiv:cs.CR,SoK: Speedy Secure Finality,https://arxiv.org/abs/2512.20715,
ArXiv:cs.CR,Towards a Security Plane for 6G Ecosystems,https://arxiv.org/abs/2512.20733,
ArXiv:cs.CR,Sark: Oblivious Integrity Without Global State,https://arxiv.org/abs/2512.20775,
ArXiv:cs.CR,"pokiSEC: A Multi-Architecture, Containerized Ephemeral Malware Detonation Sandbox",https://arxiv.org/abs/2512.20860,
ArXiv:cs.CR,Better Call Graphs: A New Dataset of Function Call Graphs for Malware Classification,https://arxiv.org/abs/2512.20872,
ArXiv:cs.CR,Neutralization of IMU-Based GPS Spoofing Detection using external IMU sensor and feedback methodology,https://arxiv.org/abs/2512.20964,
ArXiv:cs.CR,AegisAgent: An Autonomous Defense Agent Against Prompt Injection Attacks in LLM-HARs,https://arxiv.org/abs/2512.20986,
ArXiv:cs.CR,GateBreaker: Gate-Guided Attacks on Mixture-of-Expert LLMs,https://arxiv.org/abs/2512.21008,
ArXiv:cs.CR,zkFL-Health: Blockchain-Enabled Zero-Knowledge Federated Learning for Medical AI Privacy,https://arxiv.org/abs/2512.21048,
ArXiv:cs.CR,AutoBaxBuilder: Bootstrapping Code Security Benchmarking,https://arxiv.org/abs/2512.21132,
ArXiv:cs.CR,Casting a SPELL: Sentence Pairing Exploration for LLM Limitation-breaking,https://arxiv.org/abs/2512.21236,
ArXiv:cs.CR,Industrial Ouroboros: Deep Lateral Movement via Living Off the Plant,https://arxiv.org/abs/2512.21248,
ArXiv:cs.CR,CoTDeceptor:Adversarial Code Obfuscation Against CoT-Enhanced LLM Code Agents,https://arxiv.org/abs/2512.21250,
ArXiv:cs.CR,Uncertainty in security: managing cyber senescence,https://arxiv.org/abs/2512.21251,
ArXiv:cs.CR,How Feasible are Passive Network Attacks on 5G Networks and Beyond? A Survey,https://arxiv.org/abs/2512.20622,
ArXiv:cs.CR,Topology and Network Dynamics of the Lightning Network: A Comprehensive Analysis,https://arxiv.org/abs/2512.20641,
ArXiv:cs.CR,AIAuditTrack: A Framework for AI Security system,https://arxiv.org/abs/2512.20649,
ArXiv:cs.CR,Sequential Apportionment from Stationary Divisor Methods,https://arxiv.org/abs/2512.20686,
ArXiv:cs.CR,Device-Independent Anonymous Communication in Quantum Networks,https://arxiv.org/abs/2512.21047,
ArXiv:cs.CR,Beyond Context: Large Language Models Failure to Grasp Users Intent,https://arxiv.org/abs/2512.21110,
ArXiv:cs.CR,Assessing the Software Security Comprehension of Large Language Models,https://arxiv.org/abs/2512.21238,
ArXiv:cs.CR,Improving the Convergence Rate of Ray Search Optimization for Query-Efficient Hard-Label Attacks,https://arxiv.org/abs/2512.21241,
ArXiv:cs.CR,A Note on Publicly Verifiable Quantum Money with Low Quantum Computational Resources,https://arxiv.org/abs/2512.21304,
ArXiv:cs.CR,On the Inherent Anonymity of Gossiping,https://arxiv.org/abs/2308.02477,
